"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x800002cc cast to pointer.","/build/zephyr/isr_tables.c","199","17","199","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x8000035c cast to pointer.","/build/zephyr/isr_tables.c","259","17","259","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x8000035c cast to pointer.","/build/zephyr/isr_tables.c","260","17","260","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x80000344 cast to pointer.","/build/zephyr/isr_tables.c","261","17","261","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x80000344 cast to pointer.","/build/zephyr/isr_tables.c","262","17","262","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x8000032c cast to pointer.","/build/zephyr/isr_tables.c","263","17","263","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x8000032c cast to pointer.","/build/zephyr/isr_tables.c","264","17","264","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x80000314 cast to pointer.","/build/zephyr/isr_tables.c","265","17","265","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x80000314 cast to pointer.","/build/zephyr/isr_tables.c","266","17","266","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x800002fc cast to pointer.","/build/zephyr/isr_tables.c","267","17","267","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x800002fc cast to pointer.","/build/zephyr/isr_tables.c","268","17","268","26"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/arch/common/ffs.h","55","9","55","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/arch/common/ffs.h","55","23","55","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/arch/common/ffs.h","37","9","37","30"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/arch/common/sys_bitops.h","42","16","42","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/arch/common/sys_bitops.h","42","9","42","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/arch/common/sys_bitops.h","35","38","35","48"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/arch/common/sys_bitops.h","28","38","28","47"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/lib/os/cbprintf_complete.c","1696","19","1696","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/lib/os/cbprintf_complete.c","1433","17","1433","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/lib/os/cbprintf_complete.c","1555","4","1555","15"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/lib/os/cbprintf_complete.c","1572","24","1572","32"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long long and unsigned long long.","/lib/os/cbprintf_complete.c","1584","37","1584","40"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and char.","/lib/os/cbprintf_complete.c","1584","13","1584","54"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/lib/os/cbprintf_complete.c","1621","18","1621","26"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/lib/os/cbprintf_complete.c","1657","35","1657","39"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/lib/os/cbprintf_complete.c","1709","19","1709","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/lib/os/cbprintf_complete.c","1711","20","1711","31"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/lib/os/cbprintf_complete.c","1790","4","1790","16"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/lib/os/cbprintf_complete.c","1805","4","1805","17"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/lib/os/cbprintf_complete.c","1815","9","1815","13"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned char and char.","/lib/os/cbprintf_complete.c","894","17","894","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and int.","/lib/os/cbprintf_complete.c","895","13","895","62"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/lib/os/cbprintf_complete.c","902","6","902","9"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/lib/os/cbprintf_complete.c","996","17","996","43"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/lib/os/cbprintf_complete.c","972","17","972","50"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long long.","/lib/os/cbprintf_complete.c","1036","20","1036","23"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long long.","/lib/os/cbprintf_complete.c","1054","7","1054","10"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned char and char.","/lib/os/cbprintf_complete.c","790","52","790","60"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and char.","/lib/os/cbprintf_complete.c","796","11","797","49"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and char.","/lib/os/cbprintf_complete.c","748","10","748","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types char and unsigned char.","/lib/os/cbprintf_complete.c","651","21","651","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types char and unsigned char.","/lib/os/cbprintf_complete.c","518","20","518","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/lib/os/cbprintf_complete.c","528","13","528","22"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/lib/os/cbprintf_complete.c","536","25","536","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/lib/os/cbprintf_complete.c","541","18","541","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/lib/os/cbprintf_complete.c","586","13","586","22"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/lib/os/cbprintf_complete.c","588","21","588","30"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/lib/os/cbprintf_complete.c","589","17","589","26"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/lib/os/cbprintf_complete.c","601","13","601","22"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/lib/os/cbprintf_complete.c","615","13","615","22"
