"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x8000208c cast to pointer.","/build/zephyr/isr_tables.c","199","17","199","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x8000211c cast to pointer.","/build/zephyr/isr_tables.c","259","17","259","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x8000211c cast to pointer.","/build/zephyr/isr_tables.c","260","17","260","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x80002104 cast to pointer.","/build/zephyr/isr_tables.c","261","17","261","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x80002104 cast to pointer.","/build/zephyr/isr_tables.c","262","17","262","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x800020ec cast to pointer.","/build/zephyr/isr_tables.c","263","17","263","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x800020ec cast to pointer.","/build/zephyr/isr_tables.c","264","17","264","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x800020d4 cast to pointer.","/build/zephyr/isr_tables.c","265","17","265","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x800020d4 cast to pointer.","/build/zephyr/isr_tables.c","266","17","266","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x800020bc cast to pointer.","/build/zephyr/isr_tables.c","267","17","267","26"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x800020bc cast to pointer.","/build/zephyr/isr_tables.c","268","17","268","26"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/kernel.h","3766","9","3766","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long long and unsigned int.","/include/kernel.h","3766","31","3766","33"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long long and long long.","/include/kernel.h","1585","9","1585","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long long and unsigned long long.","/include/kernel.h","1585","31","1585","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long long and unsigned int.","/include/kernel.h","1508","31","1508","53"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long long.","/include/kernel.h","465","17","465","32"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/device.h","466","18","466","46"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/logging/log_msg2.h","543","22","543","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/logging/log_core.h","857","12","857","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/logging/log_core.h","558","9","558","58"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/logging/log_core.h","516","9","516","56"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu_v7_internal.h","339","16","339","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu_v7_internal.h","345","22","345","22"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu_v7_internal.h","314","16","314","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu_v7_internal.h","316","23","316","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu_v7_internal.h","90","9","90","70"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu_v7_internal.h","37","2","38","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c","324","2","324","53"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c","141","4","141","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c","145","36","145","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c","108","2","108","53"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c","88","3","88","58"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c","92","2","92","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","1380","32","1380","39"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","1366","32","1366","39"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","1352","32","1352","39"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","1338","32","1338","39"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","1324","32","1324","39"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","1310","32","1310","39"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","1044","20","1044","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","1030","20","1030","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","1016","20","1016","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","1002","20","1002","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","988","20","988","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","974","20","974","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","960","20","960","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","946","20","946","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","932","20","932","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/sys/time_units.h","918","20","918","27"
